1;2;3;4;4;5;6;7;8;9;10;11;12;12;13;14;15;16;17;18;19;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;34
1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0
Am;Am;Dsus;Dsus;D7;G6;C7;Bm7;E7;Am;Am;Dsus;Dsus;D7;G6;C7;G6;G6;Dm7;Dm7;Gsus;G7;G7;C^7;C^7;F7;F7;Asus;Asus;Dsus;C7;Bm7;E7;A%7;D7;G6;Bm7;E7
