1;1;2;2;3;4;5;6;7;8;8;9;10;11;12;13;14;15;15;16;16;17;17;18;18;19;20;21;22;23;24;24;25;26;26;27;27;28;29;30;31;31;32;32
1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0
Gm;Gm^7;Fm6;Bb7;Eb^7;Ab^7;Am7;D7;G^7;Dm7;G7;Cm7;F7;Bb^7;Eb^7;Am7;D7;G^7;Em7;Am7;D7;Gm;Gm^7;Fm6;Bb7;Eb^7;Ab^7;Am7;D7;G^7;Dm7;G7;C^7;Am7;D7;Bm7;Em7;A7;Am7;D7;G6;Em7;Am7;D7
