1;2;3;4;5;6;7;8;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;22;23;23;24;24;25;26;27;28;29;30;31;32;32
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0
C6;C6;D7;D7;G7;G7;C6;Dm7;G7;C6;C6;D7;D7;G7;G7;C6;C7;F^7;Bb7;C6;Am7;Dm7;Fm6;G7;Em7;Ebo7;Dm7;G7;C6;C6;D7;D7;G7;G7;C6;Dm7;G7
