1;1;2;2;3;3;4;4;5;6;7;8;9;10;11;12;13;13;14;14;15;15;16;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;35;36;36;37;37;38;38;39;39;40;40;41;42;43;44;45;46;47;48
1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
Bm7;E7;Am7;D7;Gm7;C7;Fm7;Bb7;Ebm7;E7;Gb7;D7;Fm7;Bb7;Ebm7;Ebm7;Bm7;E7;Am7;D7;Gm7;C7;Fm7;Bb7;Ebm7;E7;Gb7;D7;Fm7;Bb7;Ebm7;Ebm7;Dbm7;Gb7;Ebm7;Ab7;Em7;A7;D^7;C7;Bm;C#7;F#m7;B7;Gm7;C7;Bm7;E7;Am7;D7;Gm7;C7;Fm7;Bb7;Ebm7;E7;Gb7;D7;Fm7;Bb7;Ebm7;Ebm7
