1;1;2;2;3;3;4;4;5;5;6;6;7;8;9;9;10;10;11;11;12;12;13;13;14;14;15;16;17;18;19;20;21;22;23;23;24;24;25;25;26;26;27;27;28;29;29;30;30;31;32
1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0
Cm;G7;Cm;Cm7;A%7;Ab7;D%7;G7;Cm;D7;G7;Ab7;G7;Cm;Cm;G7;Cm;Cm7;A%7;Ab7;D%7;G7;Cm;D7;G7;Ab7;G7;Cm;Fm7;Bb7;Eb^7;Eb^7;Ebm7;Ab7;A%7;Ab7;Gsus;G7;Cm;G7;Cm;Cm7;A%7;Ab7;G7;Cm;D7;G7;Ab7;G7;Cm
