1;1;2;2;3;3;4;4;5;5;5;5;6;6;7;7;8;8;9;9;10;10;11;11;12;12;13;13;13;13;14;14;15;16;16;17;18;19;20;20;21;22;22;22;23;24;25;25;26;26;27;27;28;28;29;29;29;29;30;30;31;31;32;32
1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;2.0;3.0;4.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;2.0;3.0;4.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;2.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;2.0;3.0;4.0;1.0;3.0;1.0;3.0;1.0;3.0
Eb6;Ab7;Eb^7;Cm7;Gm7;C7;Gm7;C7;Fm;Gm7;Fm7;F#o7;Eb^7;Ab7;Eb^7;Cm7;Fm7;Bb7;Eb6;Ab7;Eb^7;Cm7;Gm7;C7;Gm7;C7;Fm;Gm7;Fm7;F#o7;Eb^7;Ab7;Eb6;Eb6;C7;Fm7;Bb7;Eb^7;Eb6;G7;Cm7;Abm7;Db7;Gb7;B7;Bb7;Eb6;Ab7;Eb^7;Cm7;Gm7;C7;Gm7;C7;Fm;Gm7;Fm7;F#o7;Eb^7;Ab7;Eb^7;Bb7;Eb6;Bb7
