1;1;2;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;24;25;26;27;28;29;30;30;31;32;33;34;35;36;37;38
1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
Em;Em7;Absus;Ab7;Db^7;Gb^7;C%7;F7;Bbm7;Bbm7;Bb^7;Bb^7;Gb^7;C%7;Bb^7;Bb7;Gb^7;C%7;Bbsus;Bbsus;Gb^7;Ab7;Ao7;Bbm7;Ebm7;Absus;Ab7;Bbm7;Bbm7;Gb^7;Ab7;Ao7;Abm7;G7;Gb^7;Ab7;Ao7;Bbm7;Ebm7;Absus;Bbm;Bbm7
