1;2;3;4;5;6;7;8;9;10;11;12;12;13;14;15;16;17;18;19;20;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;36;37;38;39;40
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.5;1.0;1.0;1.0;1.0
Eb7;Abm7;Bb7;Ebm7;Eb7;Abm7;Bb7;Ebm7;D7;Abm7;Db7;Cm^7;Cm7;Em7;Abm7;Bm7;Ebm;D7;Abm7;Db7;Cm^7;Cm7;Em7;Abm7;Bm7;Ebm;D7;Abm7;Gm^7;Bm^7;Cm^7;Em7;Am7;Abm7;Eb7;Abm7;Db7;Cm^7;Cm7;Em7;Abm7;Bm7;Ebm
