1;2;2;3;4;4;5;6;7;8;8;9;10;11;12;13;14;14;15;15;16;17;18;18;19;20;20;21;22;23;24;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;38
1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0
Bb^7;Esus;E7;Am7;Am7;D7;G%7;C7;Cm7;Cm7;F7;Fm7;Bb7;Ebm7;Ab7;D%7;Dbsus;Db7;Csus;C7;B7;Bb^7;Esus;E7;Am7;Am7;D7;G%7;C7;Cm7;Cm7;F7;Fm7;Bb7;Ebm7;Ab7;Gm7;Am7;Bm7;C#m7;C%7;F7;Bbsus;Absus;Gbsus;Fsus;F7
