1;2;3;4;5;6;7;7;8;8;9;10;11;12;13;14;15;16;16;17;17;18;18;19;19;20;20;21;21;22;22;23;24;24;25;26;27;28;29;30;31;31;32;32
1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0
Ab6;Ab6;Bbm7;Eb7;Bb7;Bbm7;Ab6;F7;Bb7;Eb7;Ab6;Ab6;Bbm7;Eb7;Bb7;Bbm7;Ab6;Dm7;G7;C6;Am7;Dm7;G7;Dm7;G7;Dm7;G7;Dm7;G7;Dm7;G7;C6;Bbm7;Eb7;Ab6;Ab6;Bbm7;Eb7;Bb7;Bbm7;Ab6;F7;Bb7;Eb7
