1;2;3;3;4;5;6;7;7;8;9;10;11;12;13;14;15;16;17;18;19;19;20;21;22;23;23;24;25;26;27;27;28;29;30;31;32;33;34;35;36;37;38;39;39;40;40;40;41;42;42;43;44;44;45;45;46;46;47;47;48
1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;5.0;7.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0
Bbm7;Ebm7;B7;A7;Ab^7;Bbm7;Ebm7;B7;A7;Ab^7;B^7;Bb7;B^7;Bb7;E7;B^7;Ab^7;Gb7;Bbm7;Ebm7;B7;A7;Ab^7;Bbm7;Ebm7;B7;A7;Ab^7;Bbm7;Ebm7;B7;A7;Ab^7;B^7;Bb7;B^7;Bb7;E7;B^7;Ab^7;Gb7;Bbm7;Ebm7;B7;A7;Ab^7;B7;A7;Ab^7;B7;A7;Ab^7;B7;A7;Ab^7;Db^7;Ab^7;Db^7;Ab^7;Db^7;Ab^7
