1;1;2;3;3;3;4;4;4;5;5;6;6;7;7;8;8;9;9;10;11;11;11;12;12;12;13;13;14;14;15;15;16;16;17;18;19;20;20;21;22;23;24;25;25;26;27;27;27;28;28;28;29;29;30;30;31;31;32;32;33;33;34;34
1.0;3.0;1.0;1.0;2.0;3.0;1.0;3.0;4.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;2.0;3.0;1.0;3.0;4.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;2.0;3.0;1.0;3.0;4.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0
C^7;F#7;B7;F^;Em7;Am;D7;Dm7;G7;Gm7;C7;F^7;Bb7;C^7;Am7;Ab7;G7;C^7;F#7;B7;F^;Em7;Am;D7;Dm7;G7;Gm7;C7;F^7;Bb7;C^7;Am7;F#%7;B7;Em;B7;E^7;F#%7;B7;Em;B7;E^7;Db7;C^7;F#7;B7;F^;Em7;Am;D7;Dm7;G7;Gm7;C7;F^7;Bb7;C^7;E7;Am7;Eb7;D7;G7;C^7;G7
