1;2;2;3;3;4;4;5;6;6;7;7;8;8;9;9;10;11;12;13;14;15;16;17;17;18;18;19;20;20;21;21;22;22;23;24;24;25;25;26
1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0
Eb6;Gm7;C7;Fm7;Bb7;G%7;C7;F7;Fm7;Bb7;Eb6;F7;Fm7;Bb7;Eb6;Db7;Eb6;Bbm7;Eb7;Ab^7;Ab^7;Cm7;F7;Bb7;C7;F7;Bb7;Eb6;Gm7;C7;Fm7;Bb7;G%7;C7;F7;Fm7;Bb7;Eb6;Db7;Eb6
