1;2;3;4;5;6;6;7;8;9;10;11;12;13;14;14;15;16;17;18;18;19;20;21;22;23;23;24;25;26;27;28;29;30;30;31;32;32
1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0
C^7;C^7;Dm7;Dm7;G7;G7;G7;C^7;C^7;C^7;C^7;Dm7;Dm7;G7;G7;G7;C6;C6;Em7;Dm7;G7;C6;C6;F#%7;B7;Em7;Ebo7;Dm7;C^7;C^7;Dm7;Dm7;G7;G7;G7;C^7;Dm7;G7
