1;2;2;3;4;4;5;6;7;8;9;10;11;11;12;12;13;13;14;14;15;15;16;17;18;19;19;20;20;21;21;22;22;23;23;24;25;26;26;27;28;28;29;30;31;31;32;32;33;34;35;35;36;36;37;37;38;38;39;39;40
1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;5.0;1.0
F^7;Bbm7;Eb7;Ab^7;Dbm7;Gb7;Cm7;F7;Bb^7;G7;Cm7;F7;Bb^7;Eb7;Abm7;Db7;Cm7;C#m7;Bm7;E7;Cm7;F7;Bb^7;Cm7;F7;Bb^7;Eb7;Abm7;Db7;Cm7;C#m7;Bm7;E7;Cm7;F7;Bb^7;A^7;Am7;D7;G^7;Bm7;E7;Am7;D7;Bbm7;Eb7;Bm7;E7;Cm7;F7;Bb^7;Eb7;Abm7;Db7;Cm7;C#m7;Bm7;E7;Cm7;F7;Bb^7
