1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;29;30;30;31;32;33;34;34
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0
G^7;G^7;C7;C7;G^7;G^7;Bm7;E7;Am7;Am7;F7;F7;Bm7;Bbo7;Am7;D7;Dm7;G7;Dm7;G7;C^7;A7;Am7;D7;G^7;G^7;Bm7;E7;Am7;Bm7;C^7;Bm7;Am7;D7;G6;Am7;D7
