1;1;1;2;3;3;4;5;5;6;6;7;7;8;8;9;9;9;10;11;11;12;13;13;14;14;15;15;16;17;17;18;18;19;19;20;21;21;21;21;22;22;23;23;24;24;25;25;25;26;27;27;28;29;29;30;30;31;31;32
1.0;3.0;4.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;4.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;2.0;3.0;4.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;4.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0
Fm7;Bb7;C^;C^7;D%7;G7;Db^7;Bb7;A7;E7;Eb7;Dsus;Esus;Dm7;Bb7;Fm7;Bb7;C^;C^7;D%7;G7;Db^7;Bb7;A7;E7;Eb7;Ab7;G7;Db^7;Gm7;C7;Gm7;F#m7;F#m7;B7;E6;A%7;Ab7;Gsus;Abo7;A%7;F7;Fm7;Bbm7;Dm7;Bb7;Fm7;Bb7;C^;C^7;D%7;G7;Db^7;Bb7;A7;E7;Eb7;Ab7;G7;Db^7
