1;1;2;3;4;5;5;6;6;7;8;9;9;10;11;12;13;14;15;16;16;16;16;17;17;18;19;20;21;21;22;22;23;23;24;25;25;26;27;27;28;29;29;30;31;32;32
1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;3.0;4.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0
A7;Bb7;A7;Am;D7;F#^;G^;F#^;G^;G^7;G^7;Dm7;G7;C6;F7;G^7;A7;A7;D7;D7;C7;B7;Bb7;A7;Bb7;A7;Am;D7;F#^;G^;Dm7;G7;C^7;E7;Am7;C#m7;F#7;B7;Bm7;E7;Am7;Am7;Eb7;D7;G6;Am7;D7
