1;1;2;3;3;4;5;5;6;7;7;8;8;9;9;10;11;11;12;13;13;14;15;15;16;17;18;19;20;21;22;23;24;24;25;25;26;27;27;28;29;29;30;31;31;32;32;32
1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;2.0;3.0
Eb6;A7;Bb7;Eb6;A7;Bb7;Eb6;G7;C7;F7;Bb7;Eb6;Bb7;Eb6;A7;Bb7;Eb6;A7;Bb7;Eb6;G7;C7;F7;Bb7;Eb7;Ab7;Ab7;Eb6;Eb7;Ab7;Ab7;Eb6;Fm7;Bb7;Eb6;A7;Bb7;Eb6;A7;Bb7;Eb^;G7;C7;F7;Bb7;Eb^;Ab7;Eb^
