1;1;2;3;3;4;5;6;7;8;9;10;11;12;13;14;15;16;16;16;17;18;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;35
1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;5.0;7.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0
F^;F6;F#o7;Gm7;Gm6;G#o7;F^7;A7;D7;D7;Gm7;C7;A%7;D7;Dm7;G7;Gm7;C7;F^;F6;F#o7;Gm7;Gm6;G#o7;F^7;A7;D7;D7;Gm7;C7;A%7;D7;Gm7;C7;A7;D7;Gm7;C7;F6;Gm7;C7
