1;1;2;2;3;3;4;4;5;6;7;8;9;9;10;10;11;11;12;12;13;14;15;16;16;17;18;19;20;21;22;23;23;24;24;25;26;27;28;29;30;31;32;32;33;33;34;34;35;35;36;36;37;37;38;39;40;41;42;43;43;44;44
1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0
Gm;E%7;A7;D7;Gm;E%7;A7;D7;Gm;E%7;Eb7;D7;Gm;E%7;A7;D7;Gm;Gm7;Eo7;Bbo7;A%7;D7;Gm;Gm;Db7;Cm7;F7;Bb6;Dbo7;Cm7;F7;Bb^;Bb+;Bb6;Bb^7;Bbm7;Eb7;Ab^7;Ab^7;A%7;D7;G^7;Eb7;D7;Gm;E%7;A7;D7;Gm;E%7;A7;D7;Gm;Gm7;E%7;Eb7;Eb7;A%7;D7;Gm;Gm;Gm;Gm
