1;2;3;4;5;5;6;6;7;8;9;10;11;12;13;13;14;15;16;17;18;19;20;21;21;22;22;23;24;25;26;27;28;29;29;30;30;31;32;33;34;35;36;37;37;38;39;40;41;42;43;44;45;45;46;46;47;48;48;49
1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;5.0;1.0
Ab^7;Ab^7;D7;Gm7;Fm7;Bb7;Eb^7;D7;Gm7;C7;F^7;F#%7;B7;Em7;Am7;D7;G^7;Cm7;C#o7;Bb^7;Eb^7;E%7;A7;Dm7;Dbm7;Cm7;F7;Bb^7;Eb^7;Ab^7;Ab^7;D7;Gm7;Fm7;Bb7;Eb^7;D7;Gm7;C7;F^7;F#%7;B7;Em7;Am7;D7;G^7;Cm7;C#o7;Bb^7;Eb^7;E%7;A7;Dm7;Dbm7;Cm7;F7;Bb^7;Eb^7;Ab^7;Db^7
