1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;42;43;44
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0
Gm7;C7;F^7;F#o7;Gm7;G#o7;Am7;Am7;Fm7;Bb7;Eb^7;Eb^7;E%7;A7;D^7;D7;Gm7;C7;F^7;F#o7;Gm7;G#o7;Am7;Am7;Fm7;Bb7;Eb^7;Eb^7;E%7;A7;D^7;G7;C^7;F7;Bb^7;Bb^7;Bo7;Bbm6;Am6;Ab7;G7;Gm7;A7;Dm6;Dm6
