1;2;3;4;5;6;7;8;8;9;10;11;12;13;14;15;15;16;17;18;19;20;21;22;23;24;24;25;26;27;28;29;30;31;32;32
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0
F6;Bb7;C^7;D7;G7;G7;C^7;Gm7;C7;F6;Bb7;C^7;D7;G7;G7;C6;F7;C6;E7;E7;A7;A7;D7;D7;G7;G7;C7;F6;Bb7;C^7;D7;G7;G7;C^7;Gm7;C7
