1;2;3;3;4;4;5;5;6;6;7;7;8;9;10;11;11;12;12;13;13;14;14;15;15;16;17;18;19;20;21;22;23;24;25;26;27;27;28;28;29;29;30;30;31;31;32
1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0
Eb7;Eb7;Bb^7;Cm7;Dm7;Gm7;Csus;C7;Fsus;F7;Bb^7;Fsus;Bb^7;Eb7;Eb7;Bb^7;Cm7;Dm7;Gm7;Csus;C7;Fsus;F7;Bb^7;Fsus;Bb^7;Ebm6;Ebm6;Eo7;Eo7;Ebm6;Ebm6;Eo7;Bb^7;Eb7;Eb7;Bb^7;Cm7;Dm7;Gm7;Csus;C7;Fsus;F7;Bb^7;Fsus;Bb^7
