1;2;3;4;4;5;6;7;8;9;10;11;12;12;13;14;15;16;17;18;19;20;20;21;22;23;24;25;26;27;28;28;29;30;31;32
1.0;1.0;1.0;1.0;2.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.5;1.0;1.0;1.0;1.0
D%7;G7;D%7;Db^7;Eb7;Ebm7;Ab7;Db^7;Db^7;D%7;G7;D%7;Db^7;Eb7;Ebm7;Ab7;Db^7;Db^7;Abm7;Db7;Bb7;Fm7;Bb7;Absus;Ab7;Abm7;G7;D%7;G7;D%7;Db^7;Eb7;Ebm7;Ab7;Ab7;Db^7
