1;2;2;3;4;4;5;5;5;6;6;7;8;9;10;10;11;12;12;13;13;13;14;14;15;15;16;16;16;17;17;18;18;19;19;20;21;21;22;22;22;23;23;24;24;25;26;26;27;28;28;29;29;29;30;30;31;31;32
1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;4.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;4.0;1.0;3.0;1.0;3.0;1.0;3.0;4.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;2.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;4.0;1.0;3.0;1.0;3.0;1.0
F^7;A%7;D7;Gm7;Bbm7;Eb7;F^7;Bbm7;Eb7;Ab^7;Db7;Gm7;C7;F^7;A%7;D7;Gm7;Bbm7;Eb7;F^7;Bbm7;Eb7;Ab^7;Db7;Gm7;C7;F^7;Bbm7;Eb7;Ab^7;Fm7;Bbm7;Eb7;Gb7;F7;Bb7;Bbm7;Eb7;G%7;C7;Fm7;Dm7;G7;Gm7;C7;F^7;A%7;D7;Gm7;Bbm7;Eb7;F^7;Bbm7;Eb7;Ab^7;Db7;Gm7;C7;F6
