1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;37;38;38;39;40;41;42
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0
F^;F^;Gm7;C7;F^;F^;Gm7;C7;F^;F^;Gm7;C7;F^;F^;Cm7;F7;Bb^;Bbm;F^;F^;Am7;D7;Gm7;C7;F^;F^;Gm7;C7;F^;F^;Cm7;F7;Bb^;Bbm;F^;D7;Gm7;Am7;Bb^;C7;F^;F^;Gm7;C7
