1;2;3;4;5;6;7;8;9;10;11;12;13;13;14;14;15;16;17;18;19;20;21;22;23;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;37;38;38;39;40
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.5;1.0;2.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.5;1.0;2.5;1.0;1.0
Gm7;F^;Gm7;F^;Gm7;F^;Gm7;Gm7;Cm7;F7;Bb^7;Bb7;E%7;Ebm6;Gm7;Dm7;Gm7;Gm7;Cm7;Gm7;Cm7;Gm7;Cm7;Gm7;Eb7;D7;C7;Gm7;F^;Gm7;F^;Gm7;F^;Gm7;Gm7;Cm7;F7;Bb^7;Bb7;E%7;Ebm6;Gm7;Dm7;Gm7;Gm7
