1;2;3;4;5;6;7;8;9;10;10;11;12;12;13;14;14;15;16;16;17;18;19;20;21;22;23;24;25;26;26;27;28;29;30;31;32;32
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0
Cm7;G7;Cm7;F7;Fm7;Bb7;G%7;C7;Ab^7;A%7;D7;G^7;Abm7;Db7;Gb^7;Fm7;Bb7;Eb^7;D%7;G7;Cm7;G7;Cm7;F7;Fm7;Bb7;G%7;C7;Ab^7;A%7;D7;G%7;C7;Fm7;Bb7;Eb^7;D%7;G7
