1;1;2;2;3;3;4;4;5;5;6;6;7;8;8;9;9;10;10;11;12;13;14;15;15;16;16;17;17;18;18;19;19;20;20;21;21;22;22;23;24;24;25;25;26;26;27;28;29;30;31;32;33;33;34;34;35;35;36;36;37;37;38;38;39;39;40;41;41;42;42;43;43;44;44;45;45;46;46;47;47;48;49;50;51;52;53;54;54;55;56;56;57;57;58;58;59;59;60;60;61;61;62;62;63;64;64;65;65;66;66;67;68;69;70;71;71;72;72;73;73;74;74;75;75;76;76;77;77;78;78;79;80;80;81;81;82;82;83;84;85;86;87;88
1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0
C^7;C#o7;Dm7;G7;C^7;C#o7;Dm7;G7;C^7;Dm7;Ebo7;Em7;Bb7;A7;D7;G7;Dm7;Em7;F7;Bb7;A7;Dm7;G7;Em7;A7;Dm7;G7;C^7;C#o7;Dm7;G7;C^7;C#o7;Dm7;G7;C^7;Dm7;Ebo7;Em7;Bb7;A7;D7;G7;Dm7;Em7;F7;Bb7;A7;Dm7;G7;C6;C6;Dm7;G7;C6;A7;Dm7;G7;C6;A7;Dm7;G7;C6;A7;Dm7;G7;C6;Dm7;G7;C6;A7;Dm7;G7;C6;A7;Dm7;G7;C6;A7;Dm7;G7;C6;Cm7;Cm7;Ebm7;Ab7;D%7;G7;G#o7;Am7;Dm7;G7;C^7;C#o7;Dm7;G7;C^7;C#o7;Dm7;G7;C^7;Dm7;Ebo7;Em7;Bb7;A7;D7;G7;Dm7;Em7;F7;Bb7;A7;Dm7;G7;Em7;A7;Dm7;G7;C^7;C#o7;Dm7;G7;C^7;C#o7;Dm7;G7;C^7;Dm7;Ebo7;Em7;Bb7;A7;D7;G7;Dm7;Em7;F7;Bb7;A7;Dm7;G7;C6;C6
