1;2;3;4;5;6;7;8;9;10;11;12;13;13;14;14;15;16;17;18;19;20;21;22;23;24;25;26;26;27;28;29;29;30;30;31;32
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;5.0;1.0;1.0
Abm6;Eb^7;Abm6;Abm6;Abm6;Eb^7;Abm6;Abm6;Gm7;C7;Fm7;Bb7;Eb^7;D7;Db7;C7;Fm7;Bb7;Abm6;Eb^7;Abm6;Abm6;Abm6;Eb^7;Gm7;C7;Ab^7;A%7;D7;Gm7;C7;Fm7;C7;Fm7;Bb7;Eb6;Eb6
