1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;21;22;22;23;24;25;26;27;27;28;28;29;29;30;30;31;32
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0
A^7;F#m7;G#m7;Gm7;F#m7;B7;E^7;C7;F7;Bbm7;Eb7;Ab^7;C%7;F7;Bb^7;Bb^7;E%7;A7;Dm7;Dm7;Bbm7;Eb7;A7;Dm7;Bm7;Bb^7;A^7;F#m7;Bm7;E7;C#m7;F#7;Bsus;B7;Bm7;E7;A^7;Bb^7
