1;2;2;3;4;4;5;6;6;7;8;8;9;10;10;11;12;12;13;14;14;15;16;16;17;18;19;20;21;22;23;24;24;25;26;26;27;28;28;29;30;30;31;32;32
1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0
Bbm7;C%7;F7;Bbm7;C%7;F7;Bbm7;C%7;F7;Bbm7;C%7;F7;Bbm7;C%7;F7;Bbm7;C%7;F7;Bbm7;C%7;F7;Bbm7;C%7;F7;F%7;Bb7;Ebm7;Ebm7;Eb%7;Ab7;Db^7;C%7;F7;Bbm7;C%7;F7;Bbm7;C%7;F7;Bbm7;C%7;F7;Bbm7;C%7;F7
