1;1;2;2;3;3;4;4;5;5;6;6;7;7;8;8;9;10;11;12;13;14;15;16;17;18;19;21;21;22;22;23;23;24;24
1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0
Bb7;Eb7;Bb7;Eb7;Bb7;Eb7;Bb7;Eb7;Bb7;Eb7;Bb7;Eb7;Bb7;Eb7;Bb7;Eb7;Bb7;Bb7;Bb7;Bb7;Eb7;Eb7;D7;G7;C7;C7;C7;Bb7;Eb7;Bb7;Eb7;Bb7;Eb7;Bb7;Eb7
