1;2;3;4;5;5;6;7;7;8;8;9;10;11;12;13;13;14;15;15;16;16;17;18;19;20;20;21;22;23;24;24;25;26;27;28;29;29;30;31;31;32;32
1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0
Gm7;Gm7;A%7;D7;Gm7;Gm7;Eb^7;E%7;Cm7;D7;Gm7;Gm7;Gm7;A%7;D7;Gm7;Gm7;Eb^7;E%7;Cm7;D7;Gm7;Cm7;F7;Bb^7;Bm7;E7;Bbm7;Eb7;Ab^7;Am7;D7;Gm7;Gm7;A%7;D7;Gm7;Gm7;Eb^7;E%7;Cm7;D7;Gm7
