1;2;3;3;4;4;5;6;7;7;8;8;9;10;11;11;12;12;13;14;15;15;16;17;17;18;19;19;20;21;21;22;23;24;24;25;26;27;27;28;28;29;30;31;31;32;32
1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0
Bbm7;Bbm7;Bbm7;F#m7;Fm7;Bb7;Ebm7;Ebm7;C%7;F7;Bbm;F7;Bbm7;Bbm7;Bbm7;F#m7;Fm7;Bb7;Ebm7;Ebm7;C%7;F7;Bbm;C%7;F7;Bbm;C%7;F7;Bbm;Eb%7;Ab7;Dbm^7;Eb7;C%7;F7;Bbm7;Bbm7;Bbm7;F#m7;Fm7;Bb7;Ebm7;Ebm7;C%7;F7;Bbm;F7
