1;2;2;3;4;5;6;6;7;8;9;10;10;11;12;13;14;15;15;16;17;18;18;19;20;21;22;22;23;24;25;26;26;27;27;28;28;29;30;30;31;32;32
1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0
Gm;Gm;C7;F^7;F^7;Cm;Cm;F7;Bb^7;Bb^7;Bb^7;Bbm;C7;F^7;F7;Bbm7;Db7;C7;Bbm6;C7;Gm;Gm;C7;F^7;F^7;Cm;Cm;F7;Bb^7;Bb^7;Bb^7;Bbm;Eb7;F^7;Gm7;A%7;D7;G7;Gm7;C7;F6;A%7;D7
