1;2;2;3;3;4;5;5;6;6;6;6;7;8;8;9;10;10;11;11;12;13;13;14;14;14;14;15;15;16;17;17;18;19;19;20;21;21;22;23;24;25;26;26;27;27;28;29;29;30;30;30;30;31;31;32
1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;2.0;3.0;4.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;2.0;3.0;4.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;2.0;3.0;4.0;1.0;3.0;1.0
Fm7;Db7;C7;Fm7;C7;Db7;G%7;C7;Fm7;E7;Ebm7;D7;Db7;G%7;C7;Fm7;Db7;C7;Fm7;C7;Db7;G%7;C7;Fm7;E7;Ebm7;D7;Db7;C7;Fm6;Bbm7;Eb7;Ab^7;Bbm7;Eb7;Ab^7;Dm7;G7;C^7;Db7;C7;Fm7;Db7;C7;Fm7;C7;Db7;G%7;C7;Fm7;E7;Ebm7;D7;Db7;C7;Fm6
